-1.99968255961363,-0.122421496970765
-1.66188,-0.183344
-1.3,-0.3025
-0.88267,-0.160709
-0.65,0.4674
-0.85,0.65
-1.01474,0.713006
-0.80275,0.91583
-0.47,1
-0.21,0.835
-0.165,0.322
0.0858457,0.273885
-0.165,0.322
-0.17,1.36
0.6,1.5
1.15,1
0.931096,0.48665
1.5,0.2
1.5185,-0.1682
1.04556,-0.427804
