0.0,-0.8000000000000002
0.04000000000000001,-0.24000000000000016
0.16000000000000003,0.23999999999999977
0.36000000000000004,0.6799999999999997
0.6000000000000001,1.0799999999999998
0.9200000000000002,1.3999999999999997
1.32,1.6399999999999997
1.76,1.8399999999999996
1.506565860215054,1.488689516129032
1.333131720430108,1.0573790322580647
1.1596975806451622,0.546068548387097
0.9862634408602162,0.03475806451612949
0.8128293010752701,-0.476552419354838
1.2128293010752702,-0.516552419354838
1.3728293010752703,-0.556552419354838
1.2928293010752703,-0.556552419354838
0.9728293010752703,-0.556552419354838
0.4128293010752704,-0.556552419354838
0.012829301075270444,-0.556552419354838
-0.14717069892472961,-0.556552419354838
-0.10717069892472965,-0.636552419354838
0.05282930107527037,-0.836552419354838
0.21079973118279713,-0.6151948924731175
0.36877016129032386,-0.3938373655913972
0.5267405913978507,-0.1724798387096768
0.7647110215053774,0.12887768817204365
1.0426814516129042,0.550235215053764
1.3226814516129042,0.510235215053764
1.4026814516129043,0.43023521505376405
1.3226814516129042,0.270235215053764
1.0426814516129044,0.07023521505376401
0.6826814516129044,-0.20976478494623602
0.3626814516129044,-0.489764784946236
0.08268145161290431,-0.8097647849462359
-0.2373185483870957,-1.089764784946236
-0.5573185483870957,-1.369764784946236
-0.9573185483870957,-1.569764784946236
-0.8446303763440852,-1.3392943548387093
-0.7319422043010747,-0.9488239247311825
-0.6592540322580641,-0.5183534946236555
-0.6665658602150535,-0.047883064516128684
-0.673877688172043,0.4225873655913981
-1.113877688172043,0.5425873655913981
-1.3938776881720432,0.5825873655913981
-1.433877688172043,0.6225873655913982
-1.193877688172043,0.6625873655913982
-0.7938776881720432,0.6225873655913982
-0.31387768817204326,0.5025873655913982
0.08612231182795678,0.30258736559139815
0.4461223118279568,0.06258736559139813
0.7661223118279568,-0.21741263440860187
0.5855309139784954,0.027560483870968544
0.4849395161290341,0.312533602150539
0.4643481182795727,0.6775067204301094
0.4837567204301113,1.08247983870968
0.54316532258065,1.5274529569892503
1.10316532258065,1.5274529569892503
1.3831653225806502,1.5274529569892503
1.50316532258065,1.4474529569892503
1.4231653225806502,1.3274529569892501
1.1831653225806502,1.1274529569892502
0.8231653225806503,0.8874529569892503
0.5431653225806503,0.5674529569892504
0.22316532258065033,0.28745295698925033
-0.056834677419349694,-0.03254704301074973
-0.37683467741934973,-0.35254704301074974
-0.6968346774193497,-0.6725470430107497
-1.0168346774193497,-0.9925470430107498
-0.7587701612903182,-0.8121438172042985
-0.34070564516128665,-0.5517405913978475
0.2773588709677449,-0.2113373655913962
0.8554233870967765,0.16906586021505488
1.353487903225808,0.629469086021506
1.2734879032258082,0.589469086021506
0.9934879032258083,0.509469086021506
0.5534879032258083,0.349469086021506
0.15348790322580824,0.14946908602150594
-0.16651209677419176,-0.0905309139784941
-0.3265120967741918,-0.25053091397849414
-0.36651209677419183,-0.2905309139784942
-0.28651209677419187,-0.2105309139784942
-0.0865120967741918,-0.010530913978494205
-0.29676747311827745,-0.17022177419354736
-0.6270228494623631,-0.36991263440860056
-0.8772782258064489,-0.6496034946236537
-1.0875336021505344,-0.969294354838707
-1.2177889784946203,-1.36898521505376
-0.7777889784946203,-1.36898521505376
-0.2177889784946204,-1.3289852150537602
0.22221102150537966,-1.12898521505376
0.5022110215053798,-0.8489852150537601
0.5822110215053797,-0.5289852150537602
0.5022110215053797,-0.12898521505376018
0.2622110215053797,0.2710147849462399
-0.01778897849462026,0.5910147849462399
-0.2577889784946203,0.9510147849462399
